state,county,NAME,median_age,pop_white,pop_black,pop_hispanic
16,075,"Payette County, Idaho",39.9,90.8,0.3,17.2
16,009,"Benewah County, Idaho",46.1,86.9,0.1,3.5
16,033,"Clark County, Idaho",29.6,84.7,0.6,46.9
16,039,"Elmore County, Idaho",31.9,86.7,2.6,16.7
16,043,"Fremont County, Idaho",36.8,94.5,0.3,12.6
16,079,"Shoshone County, Idaho",47.4,93.7,0.4,3.5
16,049,"Idaho County, Idaho",50.0,93.4,0.2,3.3
15,001,"Hawaii County, Hawaii",42.3,33.5,0.7,12.7
15,009,"Maui County, Hawaii",41.1,35.5,0.6,11.2
15,007,"Kauai County, Hawaii",42.4,32.5,0.7,10.9
15,005,"Kalawao County, Hawaii",57.1,21.3,2.7,2.7
17,083,"Jersey County, Illinois",42.7,96.7,0.5,1.4
17,155,"Putnam County, Illinois",47.9,97.0,0.6,5.4
17,039,"De Witt County, Illinois",43.1,96.2,0.5,2.7
17,051,"Fayette County, Illinois",41.5,93.7,4.8,1.9
17,103,"Lee County, Illinois",43.4,90.4,5.1,6.0
17,107,"Logan County, Illinois",40.4,88.4,6.3,3.4
17,117,"Macoupin County, Illinois",43.6,96.9,0.9,1.2
17,159,"Richland County, Illinois",41.9,96.4,0.9,1.7
17,165,"Saline County, Illinois",42.0,92.8,2.8,1.8
17,189,"Washington County, Illinois",43.4,96.7,0.8,1.4
17,135,"Montgomery County, Illinois",43.1,93.3,5.0,1.7
17,195,"Whiteside County, Illinois",43.2,93.4,1.7,11.9
17,001,"Adams County, Illinois",41.3,93.1,4.1,1.5
17,027,"Clinton County, Illinois",40.2,93.6,3.5,3.1
17,037,"DeKalb County, Illinois",31.0,84.3,7.7,11.0
17,047,"Edwards County, Illinois",43.3,97.0,0.7,1.4
17,079,"Jasper County, Illinois",42.8,97.4,1.0,0.3
17,081,"Jefferson County, Illinois",41.0,87.6,8.4,2.5
17,197,"Will County, Illinois",37.6,73.4,11.2,17.1
17,199,"Williamson County, Illinois",40.9,91.3,4.2,2.6
17,041,"Douglas County, Illinois",37.9,96.3,0.5,7.2
17,057,"Fulton County, Illinois",43.0,94.3,3.7,2.9
17,061,"Greene County, Illinois",42.9,97.0,1.5,0.7
17,069,"Hardin County, Illinois",46.2,95.4,2.8,1.7
17,073,"Henry County, Illinois",43.1,94.1,1.7,5.6
17,095,"Knox County, Illinois",42.1,85.9,9.0,5.6
17,097,"Lake County, Illinois",38.2,77.3,6.7,21.4
17,127,"Massac County, Illinois",43.8,91.0,6.2,2.8
17,171,"Scott County, Illinois",44.1,98.2,0.2,1.2
17,017,"Cass County, Illinois",39.7,89.9,4.7,18.7
17,099,"LaSalle County, Illinois",41.8,93.2,2.5,9.5
17,067,"Hancock County, Illinois",46.0,97.4,0.8,1.5
17,063,"Grundy County, Illinois",37.6,93.7,1.5,9.7
17,091,"Kankakee County, Illinois",37.6,79.7,15.1,10.2
17,043,"DuPage County, Illinois",39.1,77.5,4.8,14.2
17,167,"Sangamon County, Illinois",40.0,81.9,12.8,2.3
17,129,"Menard County, Illinois",42.9,97.2,0.5,1.5
17,031,"Cook County, Illinois",36.6,56.6,23.6,25.2
17,141,"Ogle County, Illinois",42.4,94.2,1.0,10.0
17,137,"Morgan County, Illinois",41.5,90.3,6.9,2.4
17,177,"Stephenson County, Illinois",45.1,86.0,9.8,3.8
17,193,"White County, Illinois",44.1,97.9,0.7,1.4
17,203,"Woodford County, Illinois",40.0,96.8,0.6,1.8
17,071,"Henderson County, Illinois",49.7,97.8,0.1,1.7
17,111,"McHenry County, Illinois",40.2,92.4,1.5,12.8
17,113,"McLean County, Illinois",32.9,83.0,8.4,4.8
17,145,"Perry County, Illinois",41.7,88.2,9.0,3.1
17,149,"Pike County, Illinois",42.3,96.8,1.5,1.2
17,161,"Rock Island County, Illinois",40.1,80.9,10.1,12.7
17,163,"St. Clair County, Illinois",38.3,64.1,30.1,4.0
17,185,"Wabash County, Illinois",43.6,96.2,0.8,2.3
17,013,"Calhoun County, Illinois",46.7,97.6,0.3,1.2
17,035,"Cumberland County, Illinois",42.6,97.4,0.1,1.0
17,085,"Jo Daviess County, Illinois",49.7,97.1,0.5,3.0
17,089,"Kane County, Illinois",37.0,72.6,5.5,31.7
17,101,"Lawrence County, Illinois",41.0,87.0,8.9,3.8
17,009,"Brown County, Illinois",39.0,77.4,20.4,4.3
17,123,"Marshall County, Illinois",46.3,97.3,0.4,3.1
17,075,"Iroquois County, Illinois",44.5,92.8,1.0,6.8
17,021,"Christian County, Illinois",43.2,96.6,1.3,1.6
17,025,"Clay County, Illinois",42.7,97.7,0.5,1.5
17,059,"Gallatin County, Illinois",45.3,96.7,0.2,1.5
17,077,"Jackson County, Illinois",31.6,76.7,14.9,4.3
17,133,"Monroe County, Illinois",42.6,97.7,0.2,1.5
17,143,"Peoria County, Illinois",37.2,72.9,17.6,4.7
17,181,"Union County, Illinois",43.7,94.1,1.4,5.1
17,201,"Winnebago County, Illinois",39.6,79.0,12.9,12.5
17,147,"Piatt County, Illinois",43.0,97.1,0.5,1.3
17,153,"Pulaski County, Illinois",44.1,65.5,30.0,2.2
17,169,"Schuyler County, Illinois",45.8,91.0,7.3,0.4
17,175,"Stark County, Illinois",45.1,97.3,0.7,1.6
17,045,"Edgar County, Illinois",44.6,97.7,0.3,1.1
17,005,"Bond County, Illinois",41.3,90.9,6.2,3.5
17,007,"Boone County, Illinois",38.4,87.4,2.2,21.4
17,011,"Bureau County, Illinois",44.0,93.6,0.9,9.0
17,015,"Carroll County, Illinois",47.9,95.7,1.1,3.6
17,029,"Coles County, Illinois",35.2,92.8,3.7,2.5
17,033,"Crawford County, Illinois",42.0,90.8,5.8,3.5
18,105,"Monroe County, Indiana",29.3,86.2,3.0,3.4
18,045,"Fountain County, Indiana",43.1,97.5,0.4,2.5
18,039,"Elkhart County, Indiana",35.5,87.4,5.3,15.6
18,025,"Crawford County, Indiana",43.6,97.3,0.3,1.4
18,017,"Cass County, Indiana",40.8,83.9,1.2,14.9
18,097,"Marion County, Indiana",34.4,62.3,27.7,10.2
18,021,"Clay County, Indiana",40.9,96.5,0.8,0.4
18,063,"Hendricks County, Indiana",37.7,87.7,6.6,3.7
18,047,"Franklin County, Indiana",42.0,99.5,0.1,0.1
18,053,"Grant County, Indiana",40.3,88.2,7.6,4.2
18,071,"Jackson County, Indiana",38.7,91.4,1.1,6.6
18,067,"Howard County, Indiana",41.7,87.4,7.2,3.3
18,119,"Owen County, Indiana",44.9,97.0,0.8,1.2
18,135,"Randolph County, Indiana",42.4,95.9,0.7,3.4
18,183,"Whitley County, Indiana",40.8,96.9,0.4,2.0
18,013,"Brown County, Indiana",49.2,96.8,1.0,1.7
18,023,"Clinton County, Indiana",38.2,93.5,1.1,15.6
18,161,"Union County, Indiana",43.8,97.4,0.1,1.8
18,027,"Daviess County, Indiana",34.7,95.2,1.8,4.8
18,029,"Dearborn County, Indiana",42.7,97.1,0.9,1.2
18,083,"Knox County, Indiana",38.0,94.2,2.9,1.9
18,093,"Lawrence County, Indiana",42.8,96.5,0.4,1.6
18,123,"Perry County, Indiana",42.2,94.7,3.0,1.4
18,131,"Pulaski County, Indiana",41.2,95.5,0.5,2.9
18,129,"Posey County, Indiana",42.3,96.3,2.0,1.2
18,171,"Warren County, Indiana",44.5,97.8,0.6,1.7
18,165,"Vermillion County, Indiana",43.1,96.8,1.4,0.4
18,003,"Allen County, Indiana",35.8,79.2,11.4,7.3
18,031,"Decatur County, Indiana",38.9,96.4,0.6,1.9
18,043,"Floyd County, Indiana",39.9,90.1,5.4,3.2
18,079,"Jennings County, Indiana",39.7,97.1,1.1,2.4
18,081,"Johnson County, Indiana",37.4,91.8,2.5,3.5
18,109,"Morgan County, Indiana",41.4,97.5,0.3,1.5
18,051,"Gibson County, Indiana",40.3,95.1,2.0,1.6
18,117,"Orange County, Indiana",42.1,96.4,1.3,1.5
18,085,"Kosciusko County, Indiana",38.0,93.9,0.7,7.9
18,099,"Marshall County, Indiana",40.1,93.0,1.0,9.8
18,163,"Vanderburgh County, Indiana",38.1,85.4,9.4,2.6
18,009,"Blackford County, Indiana",44.3,97.3,0.1,1.6
18,143,"Scott County, Indiana",40.7,97.5,0.3,2.2
18,061,"Harrison County, Indiana",42.5,96.6,0.8,1.8
18,091,"LaPorte County, Indiana",40.4,82.8,11.1,6.5
18,169,"Wabash County, Indiana",42.2,95.7,1.0,2.5
18,073,"Jasper County, Indiana",39.9,94.3,0.8,6.0
18,101,"Martin County, Indiana",42.7,98.1,0.8,1.0
18,127,"Porter County, Indiana",39.5,91.1,3.7,9.8
18,145,"Shelby County, Indiana",41.0,94.4,1.1,4.2
18,137,"Ripley County, Indiana",40.8,97.1,0.5,1.8
18,147,"Spencer County, Indiana",43.6,96.8,0.7,2.9
18,153,"Sullivan County, Indiana",41.0,93.2,4.0,1.7
18,159,"Tipton County, Indiana",44.9,96.2,0.2,2.7
18,157,"Tippecanoe County, Indiana",28.0,82.3,5.1,8.2
18,167,"Vigo County, Indiana",36.2,87.2,6.5,2.6
18,173,"Warrick County, Indiana",40.9,93.7,1.7,1.8
18,057,"Hamilton County, Indiana",36.9,87.1,3.7,3.9
18,033,"DeKalb County, Indiana",39.1,97.3,0.3,2.8
18,087,"LaGrange County, Indiana",31.4,97.9,0.1,4.0
18,005,"Bartholomew County, Indiana",37.7,85.3,2.0,6.6
18,139,"Rush County, Indiana",41.6,97.1,1.6,1.6
18,011,"Boone County, Indiana",38.0,93.2,1.6,2.9
18,049,"Fulton County, Indiana",41.3,93.7,1.0,5.1
18,089,"Lake County, Indiana",38.7,61.6,24.0,18.7
18,107,"Montgomery County, Indiana",40.5,95.7,0.8,4.8
18,113,"Noble County, Indiana",38.7,96.8,0.5,10.2
18,001,"Adams County, Indiana",33.4,96.8,1.1,4.5
18,041,"Fayette County, Indiana",42.6,96.3,2.5,1.1
19,055,"Delaware County, Iowa",43.6,97.7,0.3,1.5
19,185,"Wayne County, Iowa",43.0,97.1,1.0,0.9
19,113,"Linn County, Iowa",37.5,88.4,5.3,3.2
19,163,"Scott County, Iowa",38.3,85.8,7.5,6.6
19,141,"O'Brien County, Iowa",42.4,94.0,1.1,4.7
19,011,"Benton County, Iowa",42.6,97.5,0.6,1.4
19,061,"Dubuque County, Iowa",38.5,92.9,3.4,2.4
19,079,"Hamilton County, Iowa",42.4,93.7,1.4,6.0
19,151,"Pocahontas County, Iowa",47.9,96.1,0.6,3.7
19,175,"Union County, Iowa",39.9,96.9,0.5,2.9
19,177,"Van Buren County, Iowa",44.3,97.7,0.7,1.5
19,159,"Ringgold County, Iowa",44.9,96.7,0.1,2.4
19,001,"Adair County, Iowa",45.4,97.8,0.4,1.9
19,009,"Audubon County, Iowa",49.0,97.2,0.4,0.7
19,039,"Clarke County, Iowa",39.5,97.2,0.1,13.2
19,051,"Davis County, Iowa",37.0,98.0,0.1,1.4
19,093,"Ida County, Iowa",44.5,97.2,0.1,2.2
19,107,"Keokuk County, Iowa",43.9,97.8,0.4,1.6
19,135,"Monroe County, Iowa",41.8,96.0,0.1,2.6
19,179,"Wapello County, Iowa",39.3,87.4,3.2,10.7
19,167,"Sioux County, Iowa",33.2,93.2,0.4,10.5
19,025,"Calhoun County, Iowa",45.1,95.7,1.2,1.9
19,031,"Cedar County, Iowa",42.0,97.2,0.7,1.9
19,033,"Cerro Gordo County, Iowa",44.5,94.2,1.7,4.7
19,073,"Greene County, Iowa",44.5,96.1,0.4,2.8
19,083,"Hardin County, Iowa",44.7,95.4,1.3,4.3
19,117,"Lucas County, Iowa",44.6,99.1,0.2,1.8
19,189,"Winnebago County, Iowa",42.6,95.1,1.3,4.4
19,147,"Palo Alto County, Iowa",41.8,96.1,2.3,2.7
19,007,"Appanoose County, Iowa",45.4,97.2,0.6,1.9
19,095,"Iowa County, Iowa",42.1,97.3,0.9,2.7
19,099,"Jasper County, Iowa",42.3,95.5,1.9,2.1
19,191,"Winneshiek County, Iowa",41.3,96.8,0.9,2.2
19,157,"Poweshiek County, Iowa",40.7,93.8,1.9,3.2
19,127,"Marshall County, Iowa",39.1,85.0,1.0,21.3
19,015,"Boone County, Iowa",41.8,96.4,0.5,2.6
19,017,"Bremer County, Iowa",39.7,96.2,1.0,1.5
19,089,"Howard County, Iowa",42.2,98.2,0.3,1.6
19,063,"Emmet County, Iowa",42.4,95.7,1.8,9.6
19,081,"Hancock County, Iowa",44.5,96.8,0.6,4.2
19,121,"Madison County, Iowa",40.1,97.3,0.2,2.1
19,125,"Marion County, Iowa",39.2,95.5,0.6,1.9
19,197,"Wright County, Iowa",43.4,93.1,0.7,11.6
39,097,"Madison County, Ohio",40.7,90.3,5.9,2.0
39,119,"Muskingum County, Ohio",40.2,91.9,3.1,1.1
27,037,"Dakota County, Minnesota",37.8,82.6,5.9,7.0
27,083,"Lyon County, Minnesota",35.5,87.0,3.5,6.7
27,129,"Renville County, Minnesota",44.3,90.0,0.5,8.3
27,031,"Cook County, Minnesota",52.3,86.9,0.5,2.3
27,093,"Meeker County, Minnesota",42.5,97.4,0.6,3.8
27,113,"Pennington County, Minnesota",39.8,93.6,1.2,3.6
27,167,"Wilkin County, Minnesota",44.4,94.0,0.8,0.8
27,027,"Clay County, Minnesota",32.5,90.8,3.1,4.5
27,045,"Fillmore County, Minnesota",42.4,97.9,0.5,1.5
27,119,"Polk County, Minnesota",38.7,92.0,2.0,6.4
27,135,"Roseau County, Minnesota",41.4,92.8,0.9,1.2
27,165,"Watonwan County, Minnesota",40.9,85.5,0.9,24.5
27,011,"Big Stone County, Minnesota",48.9,99.1,0.0,1.6
27,021,"Cass County, Minnesota",48.9,84.5,0.4,2.1
27,049,"Goodhue County, Minnesota",42.5,94.3,1.1,3.3
27,063,"Jackson County, Minnesota",44.3,94.5,0.1,3.5
27,105,"Nobles County, Minnesota",35.7,79.1,4.7,27.2
27,141,"Sherburne County, Minnesota",35.8,92.7,2.2,2.5
27,019,"Carver County, Minnesota",37.5,92.5,1.7,4.1
27,061,"Itasca County, Minnesota",46.1,92.8,0.5,1.4
27,123,"Ramsey County, Minnesota",34.9,66.8,11.8,7.5
27,169,"Winona County, Minnesota",34.8,93.6,1.3,2.9
28,089,"Madison County, Mississippi",37.0,57.1,38.1,3.0
28,091,"Marion County, Mississippi",40.4,65.3,32.2,1.5
48,449,"Titus County, Texas",33.8,69.4,9.2,42.8
48,291,"Liberty County, Texas",35.7,80.9,9.9,23.3
48,497,"Wise County, Texas",38.4,93.3,1.3,19.0
48,249,"Jim Wells County, Texas",34.8,95.5,0.6,80.3
48,127,"Dimmit County, Texas",33.7,89.2,0.0,86.7
48,157,"Fort Bend County, Texas",36.0,52.1,20.6,24.3
48,235,"Irion County, Texas",44.1,82.6,3.5,24.5
48,097,"Cooke County, Texas",40.4,92.2,2.5,17.8
48,115,"Dawson County, Texas",33.0,77.6,6.3,57.1
48,051,"Burleson County, Texas",42.6,80.0,12.6,20.5
48,245,"Jefferson County, Texas",36.0,58.3,33.8,20.2
48,359,"Oldham County, Texas",29.8,91.0,4.9,16.9
48,141,"El Paso County, Texas",32.0,80.3,3.4,82.4
48,443,"Terrell County, Texas",51.9,65.0,2.7,63.6
48,463,"Uvalde County, Texas",33.9,89.3,0.5,71.3
48,009,"Archer County, Texas",44.5,94.8,0.9,8.3
48,215,"Hidalgo County, Texas",29.1,88.0,0.5,92.0
48,425,"Somervell County, Texas",40.9,90.9,0.6,18.8
48,207,"Haskell County, Texas",42.4,88.6,3.3,28.7
48,333,"Mills County, Texas",50.6,98.3,0.2,19.7
48,351,"Newton County, Texas",44.3,77.0,19.7,3.5
49,045,"Tooele County, Utah",31.3,89.7,0.5,12.2
49,043,"Summit County, Utah",39.0,94.0,0.8,11.5
49,031,"Piute County, Utah",44.7,99.0,0.1,1.8
49,001,"Beaver County, Utah",33.4,95.9,0.0,11.3
49,039,"Sanpete County, Utah",31.9,88.1,0.9,9.6
49,049,"Utah County, Utah",24.6,91.9,0.6,11.6
50,011,"Franklin County, Vermont",40.0,95.0,0.6,1.5
50,003,"Bennington County, Vermont",47.0,95.7,0.6,1.9
50,009,"Essex County, Vermont",50.4,96.4,1.0,1.3
51,530,"Buena Vista city, Virginia",37.5,88.7,6.0,1.0
51,730,"Petersburg city, Virginia",38.7,17.3,77.2,4.8
51,600,"Fairfax city, Virginia",38.1,69.0,4.6,16.9
51,683,"Manassas city, Virginia",33.7,66.3,13.9,35.9
51,800,"Suffolk city, Virginia",38.2,51.7,41.6,4.2
51,041,"Chesterfield County, Virginia",38.8,68.3,22.8,8.5
51,093,"Isle of Wight County, Virginia",44.4,72.4,21.9,3.0
51,620,"Franklin city, Virginia",38.9,37.1,58.9,1.1
51,540,"Charlottesville city, Virginia",31.3,70.4,18.7,5.4
51,087,"Henrico County, Virginia",38.5,57.0,29.5,5.5
51,101,"King William County, Virginia",41.4,77.4,16.7,1.6
51,109,"Louisa County, Virginia",44.7,78.7,14.8,2.8
51,147,"Prince Edward County, Virginia",30.8,63.9,32.0,3.8
51,159,"Richmond County, Virginia",45.8,64.7,27.6,6.8
51,177,"Spotsylvania County, Virginia",38.1,72.4,16.1,9.4
51,043,"Clarke County, Virginia",46.6,89.8,4.8,5.2
51,117,"Mecklenburg County, Virginia",48.4,62.1,35.6,2.9
51,015,"Augusta County, Virginia",44.8,92.7,4.2,2.6
51,051,"Dickenson County, Virginia",44.3,98.4,0.7,0.9
51,107,"Loudoun County, Virginia",36.0,66.2,7.5,13.5
51,161,"Roanoke County, Virginia",43.6,88.2,5.7,2.9
51,570,"Colonial Heights city, Virginia",40.3,76.6,14.7,5.7
51,021,"Bland County, Virginia",46.1,96.9,1.8,0.7
51,029,"Buckingham County, Virginia",42.7,61.3,34.2,2.4
51,580,"Covington city, Virginia",42.8,82.6,13.2,2.6
51,810,"Virginia Beach city, Virginia",35.9,66.7,19.0,8.0
51,640,"Galax city, Virginia",45.1,87.7,9.2,16.6
51,193,"Westmoreland County, Virginia",47.9,67.5,26.2,6.3
51,155,"Pulaski County, Virginia",46.3,92.1,4.6,1.7
51,590,"Danville city, Virginia",41.1,45.3,49.2,4.1
51,009,"Amherst County, Virginia",44.3,77.2,17.8,2.4
51,017,"Bath County, Virginia",47.6,94.2,1.8,3.8
51,700,"Newport News city, Virginia",33.3,48.3,40.9,8.8
51,680,"Lynchburg city, Virginia",28.2,65.0,28.5,4.0
51,690,"Martinsville city, Virginia",40.8,48.8,47.3,5.4
51,057,"Essex County, Virginia",46.0,55.5,38.8,3.5
51,790,"Staunton city, Virginia",42.5,83.4,11.7,3.0
51,750,"Radford city, Virginia",22.9,84.5,9.8,2.9
51,045,"Craig County, Virginia",48.3,99.6,0.2,0.0
51,071,"Giles County, Virginia",44.5,96.6,2.2,1.7
51,157,"Rappahannock County, Virginia",50.1,90.2,4.8,3.6
54,085,"Ritchie County, West Virginia",46.0,99.0,0.1,0.5
54,043,"Lincoln County, West Virginia",43.0,98.7,0.4,0.9
54,079,"Putnam County, West Virginia",41.8,96.4,1.2,1.1
54,005,"Boone County, West Virginia",42.7,97.9,0.9,0.2
54,051,"Marshall County, West Virginia",45.2,97.5,1.0,1.0
54,093,"Tucker County, West Virginia",48.7,97.5,0.5,0.4
54,087,"Roane County, West Virginia",45.1,97.7,0.1,1.1
54,107,"Wood County, West Virginia",43.3,96.2,1.3,1.1
54,053,"Mason County, West Virginia",44.1,97.4,0.4,0.7
54,073,"Pleasants County, West Virginia",43.4,98.8,0.2,0.6
54,037,"Jefferson County, West Virginia",40.7,87.0,6.4,5.5
54,045,"Logan County, West Virginia",43.3,96.6,1.7,0.9
53,031,"Jefferson County, Washington",57.9,91.3,0.8,3.6
53,049,"Pacific County, Washington",53.1,88.5,0.3,9.4
53,059,"Skamania County, Washington",46.3,92.9,0.9,6.2
53,009,"Clallam County, Washington",50.5,88.0,1.1,6.2
53,039,"Klickitat County, Washington",46.6,91.7,0.2,12.1
53,017,"Douglas County, Washington",37.1,70.1,0.4,31.3
53,053,"Pierce County, Washington",36.1,73.4,6.7,10.6
53,071,"Walla Walla County, Washington",37.1,84.4,1.8,21.2
53,061,"Snohomish County, Washington",37.8,76.3,2.9,10.0
53,067,"Thurston County, Washington",39.0,81.7,3.1,8.7
53,011,"Clark County, Washington",38.2,84.5,1.7,9.3
53,001,"Adams County, Washington",28.3,69.3,0.8,63.0
53,057,"Skagit County, Washington",41.5,82.1,0.8,18.3
53,043,"Lincoln County, Washington",48.4,93.9,0.7,3.3
55,119,"Taylor County, Wisconsin",43.4,97.5,0.5,2.0
55,099,"Price County, Wisconsin",51.6,95.7,0.8,1.8
55,079,"Milwaukee County, Wisconsin",34.7,59.7,26.4,14.7
55,033,"Dunn County, Wisconsin",34.3,94.0,0.7,1.8
55,045,"Green County, Wisconsin",42.9,96.2,0.5,3.0
55,115,"Shawano County, Wisconsin",45.0,89.1,0.4,2.7
55,078,"Menominee County, Wisconsin",31.7,10.2,0.5,5.6
55,011,"Buffalo County, Wisconsin",46.0,97.0,0.6,2.1
55,063,"La Crosse County, Wisconsin",35.8,91.1,1.5,1.9
55,035,"Eau Claire County, Wisconsin",34.4,92.2,0.9,2.4
55,095,"Polk County, Wisconsin",45.2,96.3,0.4,1.9
55,133,"Waukesha County, Wisconsin",43.2,92.3,1.6,4.6
55,125,"Vilas County, Wisconsin",54.1,86.8,0.4,2.5
55,057,"Juneau County, Wisconsin",45.2,94.0,2.3,3.0
55,131,"Washington County, Wisconsin",42.9,94.9,1.2,3.1
55,025,"Dane County, Wisconsin",34.9,83.7,5.2,6.3
55,039,"Fond du Lac County, Wisconsin",41.5,93.2,1.4,5.0
55,091,"Pepin County, Wisconsin",46.3,98.0,0.4,1.7
55,097,"Portage County, Wisconsin",36.7,93.1,0.7,3.2
56,023,"Lincoln County, Wyoming",39.3,95.9,0.1,4.6
56,021,"Laramie County, Wyoming",36.9,88.9,2.5,14.5
72,075,"Juana D�az Municipio, Puerto Rico",38.1,46.3,8.7,99.8
72,133,"Santa Isabel Municipio, Puerto Rico",37.8,56.5,35.2,99.6
72,057,"Guayama Municipio, Puerto Rico",38.5,72.4,13.9,98.8
72,063,"Gurabo Municipio, Puerto Rico",38.6,66.9,12.2,97.7
72,087,"Lo�za Municipio, Puerto Rico",38.9,23.7,38.1,99.8
72,005,"Aguadilla Municipio, Puerto Rico",41.5,77.0,3.7,97.6
72,083,"Las Mar�as Municipio, Puerto Rico",41.1,51.5,1.1,99.4
72,149,"Villalba Municipio, Puerto Rico",38.8,53.5,2.8,99.8
72,031,"Carolina Municipio, Puerto Rico",42.0,53.8,22.1,98.8
72,047,"Corozal Municipio, Puerto Rico",39.0,79.6,6.5,99.0
72,113,"Ponce Municipio, Puerto Rico",40.4,77.4,5.4,99.3
72,137,"Toa Baja Municipio, Puerto Rico",39.8,67.4,10.8,99.0
72,003,"Aguada Municipio, Puerto Rico",42.3,79.5,2.8,93.5
72,041,"Cidra Municipio, Puerto Rico",39.8,82.4,9.0,99.3
72,089,"Luquillo Municipio, Puerto Rico",41.2,59.1,10.1,98.5
72,129,"San Lorenzo Municipio, Puerto Rico",41.0,77.4,16.9,99.9
72,039,"Ciales Municipio, Puerto Rico",41.9,96.4,1.0,99.1
72,073,"Jayuya Municipio, Puerto Rico",37.8,68.8,2.0,99.6
72,119,"R�o Grande Municipio, Puerto Rico",40.7,53.3,13.0,99.4
72,145,"Vega Baja Municipio, Puerto Rico",40.7,85.5,5.1,97.1
72,059,"Guayanilla Municipio, Puerto Rico",41.0,76.9,1.9,99.5
72,079,"Lajas Municipio, Puerto Rico",44.0,30.9,1.4,99.7
01,093,"Marion County, Alabama",44.3,93.1,3.7,2.5
01,073,"Jefferson County, Alabama",37.7,51.9,42.7,3.8
01,059,"Franklin County, Alabama",37.6,83.9,4.4,16.9
01,019,"Cherokee County, Alabama",45.9,92.8,4.9,1.5
01,047,"Dallas County, Alabama",39.5,28.1,70.5,1.0
01,087,"Macon County, Alabama",38.0,15.9,82.6,1.7
01,117,"Shelby County, Alabama",38.9,80.3,12.0,5.7
01,003,"Baldwin County, Alabama",42.8,86.3,9.5,4.5
01,069,"Houston County, Alabama",39.8,69.4,26.9,3.3
01,125,"Tuscaloosa County, Alabama",32.7,64.4,31.6,3.6
01,027,"Clay County, Alabama",43.7,83.0,14.8,3.1
01,109,"Pike County, Alabama",30.8,56.8,38.0,0.8
01,037,"Coosa County, Alabama",46.9,65.7,34.2,0.5
01,065,"Hale County, Alabama",39.2,39.6,58.8,0.9
01,053,"Escambia County, Alabama",39.7,61.9,31.9,2.2
01,013,"Butler County, Alabama",40.7,52.0,45.2,0.3
01,105,"Perry County, Alabama",37.7,29.9,69.4,0.9
01,035,"Conecuh County, Alabama",44.8,50.9,47.7,0.8
01,007,"Bibb County, Alabama",39.9,76.7,22.3,2.4
01,017,"Chambers County, Alabama",43.0,57.6,39.4,2.3
01,057,"Fayette County, Alabama",43.8,85.0,11.9,1.7
01,009,"Blount County, Alabama",40.8,95.5,1.5,9.1
01,001,"Autauga County, Alabama",37.8,76.9,19.1,2.8
01,061,"Geneva County, Alabama",42.4,86.3,9.5,3.9
02,261,"Valdez-Cordova Census Area, Alaska",39.0,73.1,0.3,5.0
02,105,"Hoonah-Angoon Census Area, Alaska",50.2,45.5,3.2,6.7
02,275,"Wrangell City and Borough, Alaska",49.5,67.2,0.1,4.9
04,019,"Pima County, Arizona",38.3,76.2,3.5,37.0
04,007,"Gila County, Arizona",49.7,77.0,0.6,18.7
04,003,"Cochise County, Arizona",40.6,84.9,3.7,35.3
04,001,"Apache County, Arizona",34.7,22.9,0.7,6.2
04,025,"Yavapai County, Arizona",52.9,91.5,0.6,14.4
04,017,"Navajo County, Arizona",36.4,47.8,0.9,11.3
05,119,"Pulaski County, Arkansas",36.9,56.5,36.5,6.1
05,021,"Clay County, Arkansas",43.0,95.9,0.6,2.0
05,039,"Dallas County, Arkansas",43.7,55.5,41.6,3.1
05,121,"Randolph County, Arkansas",41.5,95.7,1.1,2.0
05,009,"Boone County, Arkansas",42.4,96.1,0.4,2.4
05,063,"Independence County, Arkansas",39.4,91.9,1.9,6.2
05,053,"Grant County, Arkansas",40.4,95.0,3.0,2.7
05,045,"Faulkner County, Arkansas",32.5,82.2,11.4,4.0
05,089,"Marion County, Arkansas",51.7,96.1,0.9,2.2
05,129,"Searcy County, Arkansas",47.6,93.7,0.7,2.3
05,033,"Crawford County, Arkansas",38.7,88.4,1.6,7.5
05,059,"Hot Spring County, Arkansas",41.3,84.6,12.0,3.4
05,087,"Madison County, Arkansas",42.6,94.0,0.5,5.6
05,061,"Howard County, Arkansas",38.8,67.0,20.6,12.2
05,093,"Mississippi County, Arkansas",36.2,60.4,35.2,4.0
05,139,"Union County, Arkansas",40.1,64.1,32.6,3.9
39,055,"Geauga County, Ohio",44.6,96.7,1.2,1.4
39,085,"Lake County, Ohio",43.7,91.3,4.1,4.3
39,023,"Clark County, Ohio",41.1,86.8,7.9,3.3
39,075,"Holmes County, Ohio",31.3,98.4,0.1,0.9
39,111,"Monroe County, Ohio",46.3,98.2,0.3,1.1
39,165,"Warren County, Ohio",39.3,88.6,3.4,2.7
39,005,"Ashland County, Ohio",40.3,96.6,0.8,1.3
40,133,"Seminole County, Oklahoma",39.2,68.1,4.8,4.9
40,011,"Blaine County, Oklahoma",42.4,79.1,4.1,10.4
40,029,"Coal County, Oklahoma",41.6,70.1,0.1,4.6
40,073,"Kingfisher County, Oklahoma",36.2,82.7,1.1,15.6
40,095,"Marshall County, Oklahoma",42.6,70.2,1.5,17.4
40,105,"Nowata County, Oklahoma",42.3,68.0,2.5,2.9
40,131,"Rogers County, Oklahoma",39.0,74.8,1.1,4.6
40,003,"Alfalfa County, Oklahoma",42.9,77.6,3.3,5.3
